
# Curve 0 of 1, 9990 points
# Curve title: ""data.dat" u 0:1"
# x y type
 240 -0.6414  o
 241 -0.3342  o
 242 -1.3592  o
 243  1.0968  o
 244  0.5614  o
 245  0.1637  o
 246  0.267  o
 247 -1.1312  o
 248  0.013  o
 249 -1.0874  o
 250 -0.88  o
 251 -0.2715  o
 252 -1.3583  o
 253  0.4363  o
 254  1.8482  o
 255  0.5753  o
 256 -2.1056  o
 257  0.48  o
 258  0.2037  o
 259  1.8105  o
 260  3.4945  o
 261 -0.8067  o
 262  1.3397  o
 263  0.1919  o
 264 -0.8448  o
 265 -0.9863  o
 266 -1.592  o
 267 -0.1148  o
 268 -1.1191  o
 269 -0.3176  o
 270  1.3092  o
 271 -0.5592  o
 272 -0.3281  o
 273  0.4016  o
 274  0.7035  o
 275  0.6059  o
 276 -0.8869  o
 277 -0.2494  o
 278  0.6719  o
 279  2.3878  o
 280 -0.3583  o
 281 -1.2235  o
 282  0.0152  o
 283 -1.2948  o
 284  1.4503  o
 285 -1.1942  o
 286  1.8738  o
 287  0.5435  o
 288 -0.8976  o
 289  0.4296  o
 290 -0.6062  o
 291 -0.8824  o
 292  0.6868  o
 293  0.5872  o
 294 -0.0193  o
 295  0.4928  o
 296  0.7064  o
 297 -0.7913  o
 298  0.4876  o
 299 -0.1066  o
 300  1.1534  o
 301  3.8749  o
 302 -0.6397  o
 303 -1.3735  o
 304  0.248  o
 305 -0.2727  o
 306 -0.7117  o
 307  0.7381  o
 308  1.4283  o
 309 -0.1379  o
 310 -1.0066  o
 311  1.393  o
 312  0.092  o
 313 -1.2396  o
 314 -2.095  o
 315  0.3683  o
 316  0.7953  o
 317 -2.1732  o
 318 -0.9347  o
 319 -0.0183  o
 320  0.5084  o
 321 -0.9075  o
 322 -0.7094  o
 323  1.2232  o
 324  0.2649  o
 325  0.341  o
 326 -0.6537  o
 327 -0.6018  o
 328 -0.1643  o
 329  0.4155  o
 330  0.9836  o
 331  1.2461  o
 332  0.3186  o
 333 -2.0848  o
 334  0.9934  o
 335 -0.0619  o
 336 -1.947  o
 337 -1.2737  o
 338 -0.5398  o
 339 -1.1112  o
 340  1.1367  o
 341 -1.9495  o
 342  1.2569  o
 343  0.7522  o
 344 -0.6039  o
 345 -0.8046  o
 346  0.7024  o
 347 -0.899  o
 348  1.2093  o
 349 -0.3536  o
 350  1.8048  o
 351 -2.3345  o
 352 -0.2045  o
 353  0.296  o
 354  0.4466  o
 355  0.6509  o
 356  0.3407  o
 357  0.1327  o
 358 -0.2333  o
 359  0.4165  o
 360 -1.0351  o
 361  1.1274  o
 362  0.4974  o
 363  1.9883  o
 364  0.9327  o
 365  2.4493  o
 366  0.2053  o
 367  0.623  o
 368  0.7751  o
 369 -0.0498  o
 370  0.5881  o
 371  0.0777  o
 372  1.0824  o
 373 -0.1616  o
 374 -0.2289  o
 375 -0.6249  o
 376 -0.7889  o
 377 -0.7901  o
 378  0.105  o
 379 -0.2663  o
 380  0.6449  o
 381 -0.2864  o
 382  1.6684  o
 383  0.2006  o
 384  0.3849  o
 385 -0.5076  o
 386  0.1335  o
 387  2.0224  o
 388  4.1981  o
 389 -0.9014  o
 390 -0.8638  o
 391 -0.6249  o
 392 -1.4898  o
 393 -0.23  o
 394 -0.8125  o
 395 -1.4788  o
 396  0.9426  o
 397  0.7404  o
 398  0.2804  o
 399  0.4024  o
 400 -0.7905  o
 401  0.6997  o
 402  0.6292  o
 403  0.7269  o
 404 -1.9763  o
 405  1.085  o
 406  0.9276  o
 407 -0.862  o
 408 -0.4518  o
 409 -0.956  o
 410 -0.5892  o
 411 -0.1557  o
 412  0.0884  o
 413  0.7162  o
 414  1.4717  o
 415  0.0186  o
 416 -0.48  o
 417 -1.1898  o
 418  0.5493  o
 419  1.2443  o
 420 -0.3198  o
 421  0.133  o
 422  2.2821  o
 423 -1.4144  o
 424 -0.4625  o
 425  1.7721  o
 426 -1.1252  o
 427 -0.9407  o
 428 -0.5988  o
 429  0.3428  o
 430 -1.5287  o
 431  1.2238  o
 432 -1.6906  o
 433 -0.254  o
 434 -1.0582  o
 435  1.1401  o
 436 -0.6388  o
 437 -0.0394  o
 438 -1.2019  o
 439 -0.1141  o
 440 -2.6617  o
 441  0.9481  o
 442  0.9944  o
 443 -0.3254  o
 444 -2.0741  o
 445  0.0065  o
 446 -1.4239  o
 447 -1.5248  o
 448 -1.2623  o
 449 -1.4275  o
 450  0.2735  o
 451 -0.6464  o
 452  0.4474  o
 453  1.6085  o
 454  0.0771  o
 455 -1.5663  o
 456  0.469  o
 457  0.0468  o
 458 -0.4837  o
 459 -1.5362  o
 460 -0.5876  o
 461 -0.3088  o
 462 -1.3097  o
 463  0.0153  o
 464 -0.7275  o
 465 -0.2311  o
 466 -0.3366  o
 467  0.5696  o
 468  1.5349  o
 469 -0.2085  o
 470 -0.4735  o
 471  0.6226  o
 472  1.489  o
 473 -0.0823  o
 474 -2.8202  o
 475  0.6571  o
 476 -0.263  o
 477 -0.7379  o
 478 -1.581  o
 479 -0.2284  o
 480 -1.9719  o
 481 -0.3012  o
 482  2.62  o
 483  0.4675  o
 484 -0.687  o
 485 -0.6003  o
 486 -0.9231  o
 487  0.5099  o
 488  0.8952  o
 489  0.1061  o
 490 -0.9165  o
 491 -1.8077  o
 492 -1.7821  o
 493 -0.7866  o
 494 -0.9368  o
 495 -0.9214  o
 496  0.1854  o
 497 -1.7299  o
 498  0.8406  o
 499  1.2729  o
 500  0.875  o
 501 -0.4385  o
 502 -1.3058  o
 503 -0.2316  o
 504 -1.003  o
 505 -0.8591  o
 506  0.1427  o
 507  0.9567  o
 508  0.6073  o
 509  0.38  o
 510 -0.2429  o
 511 -1.2895  o
 512  2.4248  o
 513  0.0803  o
 514  0.4829  o
 515 -0.5419  o
 516 -0.6279  o
 517  0.2857  o
 518 -0.5666  o
 519 -1.3484  o
 520  1.6868  o
 521  0.0488  o
 522 -0.7242  o
 523 -1.4191  o
 524 -0.5234  o
 525  0.477  o
 526  0.0851  o
 527  0.1063  o
 528  0.2889  o
 529  1.2957  o
 530 -0.6846  o
 531 -0.4494  o
 532 -1.0788  o
 533  0.0266  o
 534  0.8749  o
 535  0.7368  o
 536 -1.6599  o
 537  0.7791  o
 538  0.2548  o
 539  0.37  o
 540 -0.1644  o
 541  1.0005  o
 542  0.3454  o
 543  0.2866  o
 544  0.2335  o
 545  0.8022  o
 546 -1.0778  o
 547  1.6651  o
 548  2.4826  o
 549  1.0841  o
 550  0.9579  o
 551  0.472  o
 552  1.2394  o
 553 -0.1258  o
 554  1.2748  o
 555 -0.2083  o
 556  0.1798  o
 557 -0.1685  o
 558  0.2365  o
 559 -1.397  o
 560 -0.5067  o
 561 -0.1695  o
 562 -0.4874  o
 563  1.0724  o
 564  0.1351  o
 565 -0.0243  o
 566  0.8508  o
 567  0.7687  o
 568 -0.7161  o
 569 -0.5261  o
 570 -0.459  o
 571  0.8894  o
 572  0.8203  o
 573  0.3129  o
 574 -0.5258  o
 575 -0.1653  o
 576  0.1508  o
 577  0.1994  o
 578  1.2838  o
 579 -1.2438  o
 580 -0.1717  o
 581  0.3608  o
 582  0.2457  o
 583 -1.378  o
 584 -1.2168  o
 585 -1.755  o
 586 -0.4184  o
 587  1.2935  o
 588  0.041  o
 589  0.669  o
 590  0.2407  o
 591 -0.7623  o
 592  0.203  o
 593 -0.6543  o
 594  1.6499  o
 595 -1.8019  o
 596  0.5887  o
 597  0.2517  o
 598 -0.7332  o
 599  0.2331  o
 600 -0.9256  o
 601  1.0913  o
 602  0.6995  o
 603 -1.4611  o
 604  0.4376  o
 605  0.5441  o
 606  1.3422  o
 607  1.1642  o
 608  0.5567  o
 609  0.3896  o
 610  0.23  o
 611 -2.3727  o
 612  1.3552  o
 613 -1.8066  o
 614 -0.2852  o
 615 -0.0825  o
 616  0.0177  o
 617 -0.4588  o
 618 -0.7227  o
 619 -0.1725  o
 620  1.4326  o
 621 -0.9386  o
 622  1.1315  o
 623 -0.4502  o
 624 -0.0027  o
 625 -0.6217  o
 626 -1.158  o
 627 -0.2484  o
 628  0.2769  o
 629  1.6512  o
 630 -0.2261  o
 631  0.419  o
 632  0.574  o
 633  1.4425  o
 634  0.6355  o
 635  1.4741  o
 636 -0.2839  o
 637 -0.9756  o
 638 -0.535  o
 639 -0.9413  o
 640  0.6133  o
 641 -0.6258  o
 642  0.3643  o
 643  1.4925  o
 644 -1.2894  o
 645  0.3212  o
 646  0.0812  o
 647 -0.5496  o
 648 -1.0791  o
 649  0.4134  o
 650  0.2458  o
 651  0.8278  o
 652 -2.1929  o
 653  0.799  o
 654  1.0995  o
 655  1.6317  o
 656  0.1399  o
 657  0.2517  o
 658 -1.4547  o
 659  0.9424  o
 660 -0.0023  o
 661 -1.415  o
 662  0.8735  o
 663  0.6562  o
 664 -0.0984  o
 665 -0.1026  o
 666 -0.2021  o
 667  0.745  o
 668 -1.6011  o
 669 -1.287  o
 670  0.018  o
 671  0.9389  o
 672  1.6686  o
 673  1.1686  o
 674  1.0099  o
 675  1.63  o
 676 -0.1715  o
 677 -0.9056  o
 678 -2.388  o
 679  0.5657  o
 680 -1.3206  o
 681  0.2561  o
 682  0.6705  o
 683  0.2253  o
 684 -1.287  o
 685 -0.9707  o
 686 -1.0774  o
 687 -1.3733  o
 688 -0.8119  o
 689 -0.3174  o
 690  0.7372  o
 691  0.8804  o
 692  1.969  o
 693  0.2164  o
 694  0.1002  o
 695 -0.327  o
 696 -0.4618  o
 697  0.204  o
 698  1.6133  o
 699  0.6331  o
 700 -0.4208  o
 701 -0.3924  o
 702 -0.2109  o
 703 -0.3649  o
 704  1.1721  o
 705  2.4238  o
 706 -0.3716  o
 707  1.3503  o
 708 -0.274  o
 709 -0.3085  o
 710 -0.8311  o
 711 -2.0054  o
 712  0.3951  o
 713 -0.527  o
 714  1.4392  o
 715  1.2197  o
 716 -0.1987  o
 717 -0.8398  o
 718  2.263  o
 719 -0.2862  o
 720  0.7297  o
 721  1.951  o
 722  1.0185  o
 723  1.6949  o
 724  0.7265  o
 725  1.4402  o
 726  0.4293  o
 727 -1.04  o
 728  0.337  o
 729 -1.5389  o
 730 -0.3019  o
 731  0.3945  o
 732 -0.2289  o
 733  0.0576  o
 734  0.4477  o
 735  0.6428  o
 736  0.2844  o
 737  0.3351  o
 738  0.524  o
 739 -0.7035  o
 740 -0.4812  o
 741 -0.6388  o
 742 -1.7342  o
 743  0.6371  o
 744  0.9861  o
 745 -0.8482  o
 746 -0.701  o
 747 -0.3895  o
 748  0.6018  o
 749 -0.6191  o
 750  0.6074  o
 751  0.4475  o
 752 -1.1842  o
 753 -0.0462  o
 754 -1.1178  o
 755  0.264  o
 756  0.7139  o
 757  0.9688  o
 758  1.3129  o
 759  1.0877  o
 760 -1.5337  o
 761 -1.0359  o
 762 -0.18  o
 763 -1.4979  o
 764  0.1401  o
 765 -1.0185  o
 766 -0.6618  o
 767  1.4643  o
 768  0.3089  o
 769 -0.6819  o
 770  0.8549  o
 771  1.5188  o
 772  0.626  o
 773  0.5052  o
 774 -1.7106  o
 775  0.6755  o
 776 -0.8004  o
 777  0.2069  o
 778  1.6124  o
 779 -1.6235  o
 780  0.5342  o
 781  1.4124  o
 782 -1.3067  o
 783  0.6553  o
 784 -0.2885  o
 785  2.3538  o
 786 -1.2547  o
 787 -0.6565  o
 788  0.2479  o
 789 -0.1086  o
 790 -0.0308  o
 791 -0.6279  o
 792 -1.8681  o
 793 -1.2243  o
 794  0.3117  o
 795 -2.4858  o
 796  0.7244  o
 797 -0.7094  o
 798  0.6916  o
 799  0.3368  o
 800  1.1909  o
 801 -0.3626  o
 802 -0.2097  o
 803 -0.3676  o
 804  0.8448  o
 805  0.5946  o
 806 -1.498  o
 807 -0.4186  o
 808  0.5837  o
 809 -0.6746  o
 810 -0.2233  o
 811  0.7775  o
 812 -0.0723  o
 813  1.3907  o
 814  0.423  o
 815 -0.9592  o
 816 -0.7627  o
 817 -1.1215  o
 818  0.0052  o
 819  0.1809  o
 820 -0.3295  o
 821  1.0295  o
 822 -0.3244  o
 823 -0.4125  o
 824 -1.2676  o
 825 -0.4064  o
 826 -0.8071  o
 827 -0.7822  o
 828 -0.0241  o
 829  0.4289  o
 830 -0.2465  o
 831 -0.4045  o
 832 -1.8032  o
 833  0.35  o
 834  2.1584  o
 835  0.6213  o
 836 -0.3969  o
 837 -0.9915  o
 838 -0.3233  o
 839 -0.5132  o
 840  1.8156  o
 841 -1.4706  o
 842  0.22  o
 843 -0.4869  o
 844  1.7392  o
 845 -0.6568  o
 846 -2.2617  o
 847 -0.0497  o
 848 -0.7083  o
 849  0.531  o
 850  0.0054  o
 851 -2.5345  o
 852  0.0918  o
 853  0.9623  o
 854  1.0287  o
 855 -1.0894  o
 856  1.2026  o
 857  0.3056  o
 858 -1.2794  o
 859 -0.6125  o
 860 -0.0715  o
 861  0.3936  o
 862 -0.4535  o
 863 -0.244  o
 864  1.7077  o
 865 -1.2283  o
 866  2.3243  o
 867  2.1464  o
 868 -1.9586  o
 869  0.5265  o
 870 -0.928  o
 871  0.156  o
 872  1.8211  o
 873 -0.2877  o
 874  0.9645  o
 875  0.6113  o
 876 -0.7123  o
 877  0.1197  o
 878  0.3791  o
 879  0.8276  o
 880 -0.6648  o
 881  0.0837  o
 882  1.6443  o
 883  2.7356  o
 884  0.5788  o
 885 -0.2902  o
 886  1.2125  o
 887 -2.2832  o
 888  0.9594  o
 889  0.3427  o
 890  0.7951  o
 891  0.2419  o
 892 -1.3428  o
 893 -1.5529  o
 894  0.1089  o
 895  0.5181  o
 896 -1.7051  o
 897  0.1284  o
 898 -0.9784  o
 899  0.5214  o
 900 -0.4649  o
 901 -0.1243  o
 902 -0.2143  o
 903  0.2451  o
 904  0.3947  o
 905 -0.0275  o
 906  0.767  o
 907  2.201  o
 908  1.7305  o
 909 -1.2744  o
 910  0.5793  o
 911 -0.2998  o
 912  0.5078  o
 913  0.4921  o
 914  1.4729  o
 915 -0.7849  o
 916 -0.0977  o
 917  0.1547  o
 918  0.7867  o
 919  0.1225  o
 920 -0.2548  o
 921 -0.3065  o
 922 -0.5332  o
 923  1.4279  o
 924  0.3558  o
 925 -1.3056  o
 926  1.4375  o
 927 -1.4719  o
 928 -0.2186  o
 929 -0.3121  o
 930  2.4203  o
 931 -0.3487  o
 932 -0.476  o
 933  0.2245  o
 934  0.4058  o
 935  0.1845  o
 936 -0.6234  o
 937  0.4782  o
 938 -0.5602  o
 939 -1.9987  o
 940 -1.4222  o
 941 -0.4168  o
 942  0.6623  o
 943  0.5215  o
 944  0.3123  o
 945 -1.2432  o
 946 -0.1977  o
 947 -0.8348  o
 948 -0.1607  o
 949  1.6136  o
 950  1.0851  o
 951 -0.5714  o
 952 -0.8173  o
 953  0.9954  o
 954 -0.6626  o
 955 -0.7882  o
 956  0.0168  o
 957  1.041  o
 958 -0.4338  o
 959 -0.0628  o
 960 -0.8437  o
 961 -0.251  o
 962  0.4386  o
 963 -0.8624  o
 964  0.7446  o
 965 -2.4081  o
 966 -0.0602  o
 967  0.7671  o
 968 -1.08  o
 969 -1.3563  o
 970  0.8044  o
 971  1.6817  o
 972  1.1244  o
 973  1.0326  o
 974  0.2755  o
 975  0.1106  o
 976 -0.1571  o
 977  2.6424  o
 978  1.5149  o
 979 -0.2305  o
 980  0.3089  o
 981 -0.6532  o
 982 -0.1391  o
 983 -1.136  o
 984  0.5946  o
 985  0.1634  o
 986 -1.0047  o
 987 -0.3075  o
 988  0.0889  o
 989 -0.6789  o
 990 -0.053  o
 991 -0.2442  o
 992  0.5768  o
 993 -1.0426  o
 994  0.3152  o
 995 -1.2005  o
 996 -0.9053  o
 997 -0.3828  o
 998 -1.0066  o
 999  3.1418  o
 1000  0.1185  o
 1001  0.9276  o
 1002  1.4348  o
 1003  0.3939  o
 1004  0.0777  o
 1005  0.2955  o
 1006 -0.8571  o
 1007  1.0113  o
 1008 -0.0816  o
 1009  2.0818  o
 1010 -0.0774  o
 1011  0.3513  o
 1012  0.0226  o
 1013  0.0227  o
 1014 -0.1977  o
 1015  0.4522  o
 1016  0.5012  o
 1017 -0.0111  o
 1018  0.1573  o
 1019  0.4717  o
 1020  1.9881  o
 1021 -1.9082  o
 1022 -0.8152  o
 1023  0.904  o
 1024 -0.7301  o
 1025 -0.0882  o
 1026  0.1159  o
 1027  0.2535  o
 1028 -0.4903  o
 1029 -0.7182  o
 1030  0.1906  o
 1031  1.0542  o
 1032  0.3213  o
 1033  1.2961  o
 1034  1.5881  o
 1035  0.5572  o
 1036  1.1197  o
 1037 -0.1971  o
 1038  0.3301  o
 1039 -1.4244  o
 1040  2.5959  o
 1041 -0.7331  o
 1042 -1.7224  o
 1043  1.1962  o
 1044  0.0255  o
 1045  2.1551  o
 1046 -0.5712  o
 1047  2.4964  o
 1048  0.4154  o
 1049 -0.7738  o
 1050  0.5216  o
 1051  2.3079  o
 1052  0.2692  o
 1053  0.3094  o
 1054  1.0172  o
 1055  2.2666  o
 1056 -0.4592  o
 1057 -0.3608  o
 1058  0.9806  o
 1059  0.622  o
 1060 -1.0236  o
 1061 -1.1507  o
 1062 -0.2008  o
 1063 -0.1763  o
 1064 -0.906  o
 1065  0.6436  o
 1066 -0.0334  o
 1067  0.2098  o
 1068  0.3274  o
 1069  0.6955  o
 1070 -0.0708  o
 1071 -0.1867  o
 1072  1.9697  o
 1073 -1.2904  o
 1074 -0.005  o
 1075  0.2729  o
 1076 -0.1832  o
 1077  0.6487  o
 1078  0.8271  o
 1079  1.2014  o
 1080  0.5994  o
 1081  0.0605  o
 1082  1.219  o
 1083  0.4318  o
 1084  0.7282  o
 1085  0.906  o
 1086  0.4266  o
 1087 -0.544  o
 1088 -1.2399  o
 1089 -0.5572  o
 1090  1.0186  o
 1091  0.0409  o
 1092 -0.9321  o
 1093  0.1126  o
 1094 -2.2734  o
 1095 -1.3119  o
 1096  1.5141  o
 1097  0.8224  o
 1098  0.3294  o
 1099  1.4603  o
 1100 -0.8282  o
 1101 -1.5358  o
 1102 -1.2016  o
 1103  0.6915  o
 1104 -0.0377  o
 1105  1.1924  o
 1106 -0.2672  o
 1107  2.4817  o
 1108  0.4519  o
 1109  1.1685  o
 1110 -0.3307  o
 1111  0.5762  o
 1112  0.8606  o
 1113  3.1692  o
 1114 -0.1716  o
 1115  0.7349  o
 1116  1.1514  o
 1117 -0.3674  o
 1118  1.4336  o
 1119  0.2542  o
 1120  1.3949  o
 1121  1.033  o
 1122 -1.4476  o
 1123 -0.356  o
 1124  0.9038  o
 1125 -0.8699  o
 1126  0.5234  o
 1127  0.3252  o
 1128 -0.6835  o
 1129 -1.6395  o
 1130 -0.4221  o
 1131 -0.4861  o
 1132 -0.9025  o
 1133 -1.2038  o
 1134 -0.1357  o
 1135  0.0397  o
 1136  1.5012  o
 1137 -1.4592  o
 1138 -0.1513  o
 1139 -0.8505  o
 1140  0.008  o
 1141 -0.3975  o
 1142 -1.5669  o
 1143 -0.04  o
 1144 -1.0229  o
 1145  0.0769  o
 1146 -0.8839  o
 1147 -0.263  o
 1148  1.3623  o
 1149 -1.051  o
 1150 -1.2726  o
 1151 -0.353  o
 1152 -0.9507  o
 1153  1.0871  o
 1154  0.3583  o
 1155 -0.8716  o
 1156 -0.5232  o
 1157 -0.8388  o
 1158  0.3874  o
 1159  1.2989  o
 1160 -0.0616  o
 1161  0.3813  o
 1162  2.6023  o
 1163  0.9076  o
 1164 -0.1955  o
 1165  0.61  o
 1166  0.4852  o
 1167  0.117  o
 1168  0.7176  o
 1169  1.2973  o
 1170 -0.4421  o
 1171  1.2539  o
 1172 -0.3755  o
 1173 -2.0221  o
 1174  0.2776  o
 1175 -0.0195  o
 1176 -0.5409  o
 1177  1.0069  o
 1178 -1.1514  o
 1179 -1.4614  o
 1180  0.7237  o
 1181  1.3701  o
 1182 -1.5382  o
 1183  0.2221  o
 1184 -0.6165  o
 1185  0.3296  o
 1186 -0.7001  o
 1187 -0.6391  o
 1188 -0.5764  o
 1189  0.8695  o
 1190 -0.5803  o
 1191  0.5582  o
 1192  0.3447  o
 1193  0.3432  o
 1194  0.9892  o
 1195  0.1718  o
 1196  0.1893  o
 1197  2.2807  o
 1198 -0.7289  o
 1199 -1.7754  o
 1200  0.0475  o
 1201 -1.823  o
 1202  0.5998  o
 1203 -0.9817  o
 1204 -1.2936  o
 1205 -0.9477  o
 1206 -0.0708  o
 1207  0.6463  o
 1208 -0.964  o
 1209  1.0565  o
 1210 -0.7076  o
 1211 -0.9723  o
 1212 -0.3828  o
 1213 -1.2003  o
 1214  0.617  o
 1215 -0.7207  o
 1216  1.336  o
 1217  1.1265  o
 1218 -0.6951  o
 1219 -0.6546  o
 1220 -0.4951  o
 1221 -0.3504  o
 1222  0.103  o
 1223  1.7011  o
 1224  0.4521  o
 1225 -1.0474  o
 1226  0.1545  o
 1227 -1.3724  o
 1228 -2.1553  o
 1229  0.8267  o
 1230 -2.4071  o
 1231 -0.2548  o
 1232  1.1594  o
 1233  1.1291  o
 1234 -0.2639  o
 1235 -0.209  o
 1236  0.9431  o
 1237  0.2009  o
 1238  0.2054  o
 1239  1.0135  o
 1240 -1.0644  o
 1241 -2.1365  o
 1242 -2.0065  o
 1243 -1.6157  o
 1244  1.9334  o
 1245  0.0752  o
 1246  0.1495  o
 1247 -0.1247  o
 1248 -0.0194  o
 1249 -0.5974  o
 1250 -0.6866  o
 1251 -0.9739  o
 1252  0.803  o
 1253 -1.0897  o
 1254  0.2669  o
 1255 -0.5323  o
 1256  2.2026  o
 1257  1.847  o
 1258 -0.7276  o
 1259  0.2244  o
 1260 -1.3315  o
 1261  1.2205  o
 1262  1.8742  o
 1263 -0.2944  o
 1264  0.9489  o
 1265  0.4314  o
 1266  0.1648  o
 1267  0.3854  o
 1268  0.2509  o
 1269  0.4842  o
 1270  0.2858  o
 1271 -0.481  o
 1272  1.7564  o
 1273 -0.5113  o
 1274 -0.5977  o
 1275 -0.0945  o
 1276  0.1735  o
 1277  0.1412  o
 1278 -0.5253  o
 1279 -0.8579  o
 1280 -0.6299  o
 1281  0.0861  o
 1282 -1.321  o
 1283  0.081  o
 1284  0.0447  o
 1285  1.4726  o
 1286 -1.9527  o
 1287  0.8481  o
 1288  1.1916  o
 1289  1.0121  o
 1290  0.272  o
 1291 -0.0788  o
 1292  2.0134  o
 1293 -0.3378  o
 1294 -0.0265  o
 1295 -1.5755  o
 1296 -1.8505  o
 1297  0.2088  o
 1298 -0.7521  o
 1299  0.3673  o
 1300  0.1655  o
 1301 -1.0707  o
 1302  1.7971  o
 1303 -0.8962  o
 1304 -0.6119  o
 1305  0.2853  o
 1306  1.044  o
 1307 -0.7764  o
 1308 -0.3151  o
 1309 -0.1422  o
